http://test.linked.data.gov.au/def/crs-th/coins,http://test.linked.data.gov.au/def/crs-th/currency,Coins
http://test.linked.data.gov.au/def/crs-th/collection-management,,Collection Management
http://test.linked.data.gov.au/def/crs-th/colonial-administration,,Colonial Administration
http://test.linked.data.gov.au/def/crs-th/colonies,http://test.linked.data.gov.au/def/crs-th/colonial-administration,Colonies
http://test.linked.data.gov.au/def/crs-th/commemorative-memorials,http://test.linked.data.gov.au/def/crs-th/historic-memorials,Commemorative Memorials
http://test.linked.data.gov.au/def/crs-th/commerce,http://test.linked.data.gov.au/def/crs-th/trade,Commerce
http://test.linked.data.gov.au/def/crs-th/committees,,Committees
http://test.linked.data.gov.au/def/crs-th/committees-of-inquiry,,Committees Of Inquiry
http://test.linked.data.gov.au/def/crs-th/commonwealth-police,http://test.linked.data.gov.au/def/crs-th/police-administration,Commonwealth Police
http://test.linked.data.gov.au/def/crs-th/commonwealth-state-relations,,Commonwealth State Relations
http://test.linked.data.gov.au/def/crs-th/communications,,Communications
http://test.linked.data.gov.au/def/crs-th/communications-intelligence,http://test.linked.data.gov.au/def/crs-th/defence-intelligence,Communications Intelligence
http://test.linked.data.gov.au/def/crs-th/communications-security,http://test.linked.data.gov.au/def/crs-th/defence-intelligence,Communications Security
http://test.linked.data.gov.au/def/crs-th/community-services,,Community Services
http://test.linked.data.gov.au/def/crs-th/compensation,http://test.linked.data.gov.au/def/crs-th/compensation-schemes,Compensation
http://test.linked.data.gov.au/def/crs-th/compensation-schemes,,Compensation Schemes
http://test.linked.data.gov.au/def/crs-th/conditions-of-service,http://test.linked.data.gov.au/def/crs-th/public-service,Conditions Of Service
http://test.linked.data.gov.au/def/crs-th/conscription,http://test.linked.data.gov.au/def/crs-th/national-service,Conscription
http://test.linked.data.gov.au/def/crs-th/conservation,,Conservation
http://test.linked.data.gov.au/def/crs-th/constitution,http://test.linked.data.gov.au/def/crs-th/parliamentary-matters,Constitution
http://test.linked.data.gov.au/def/crs-th/construction,,Construction
http://test.linked.data.gov.au/def/crs-th/consular-services,,Consular Services
http://test.linked.data.gov.au/def/crs-th/consulate-general,http://test.linked.data.gov.au/def/crs-th/consular-services,Consulate General
http://test.linked.data.gov.au/def/crs-th/consulates,http://test.linked.data.gov.au/def/crs-th/consular-services,Consulates
http://test.linked.data.gov.au/def/crs-th/consumer-affairs,,Consumer Affairs
http://test.linked.data.gov.au/def/crs-th/copyright,,Copyright
http://test.linked.data.gov.au/def/crs-th/coral-sea-islands,http://test.linked.data.gov.au/def/crs-th/territory-administration,Coral Sea Islands
http://test.linked.data.gov.au/def/crs-th/corporate-affairs,,Corporate Affairs
http://test.linked.data.gov.au/def/crs-th/corrective-services,,Corrective Services
http://test.linked.data.gov.au/def/crs-th/council-of-defence,http://test.linked.data.gov.au/def/crs-th/defence-forces,Council Of Defence
http://test.linked.data.gov.au/def/crs-th/counter-terrorism,http://test.linked.data.gov.au/def/crs-th/security-and-intelligence,Counter Terrorism
http://test.linked.data.gov.au/def/crs-th/court-reporting,,Court Reporting
http://test.linked.data.gov.au/def/crs-th/courts,http://test.linked.data.gov.au/def/crs-th/justice-administration,Courts
http://test.linked.data.gov.au/def/crs-th/courts-and-tribunals,,Courts And Tribunals
http://test.linked.data.gov.au/def/crs-th/courts-martial,,Courts Martial
http://test.linked.data.gov.au/def/crs-th/criminology,,Criminology
http://test.linked.data.gov.au/def/crs-th/cultural-affairs,,Cultural Affairs
http://test.linked.data.gov.au/def/crs-th/cultural-institutions,http://test.linked.data.gov.au/def/crs-th/collection-management,Cultural Institutions
http://test.linked.data.gov.au/def/crs-th/culture,http://test.linked.data.gov.au/def/crs-th/cultural-affairs,Culture
http://test.linked.data.gov.au/def/crs-th/currency,,Currency
http://test.linked.data.gov.au/def/crs-th/curriculum-development,,Curriculum Development
http://test.linked.data.gov.au/def/crs-th/customs,,Customs
http://test.linked.data.gov.au/def/crs-th/customs-duty,http://test.linked.data.gov.au/def/crs-th/tariffs,Customs Duty
http://test.linked.data.gov.au/def/crs-th/dams,http://test.linked.data.gov.au/def/crs-th/civil-engineering,Dams
http://test.linked.data.gov.au/def/crs-th/dance,http://test.linked.data.gov.au/def/crs-th/arts-development,Dance
http://test.linked.data.gov.au/def/crs-th/deaths,http://test.linked.data.gov.au/def/crs-th/citizenship,Deaths
http://test.linked.data.gov.au/def/crs-th/decentralisation,http://test.linked.data.gov.au/def/crs-th/regional-development,Decentralisation
http://test.linked.data.gov.au/def/crs-th/defence,,Defence
http://test.linked.data.gov.au/def/crs-th/defence-administration,,Defence Administration
http://test.linked.data.gov.au/def/crs-th/defence-committees,http://test.linked.data.gov.au/def/crs-th/defence-administration,Defence Committees
http://test.linked.data.gov.au/def/crs-th/defence-cooperation,http://test.linked.data.gov.au/def/crs-th/defence,Defence Cooperation
http://test.linked.data.gov.au/def/crs-th/defence-coordination,,Defence Coordination
http://test.linked.data.gov.au/def/crs-th/defence-forces,,Defence Forces
http://test.linked.data.gov.au/def/crs-th/defence-industries,,Defence Industries
http://test.linked.data.gov.au/def/crs-th/defence-intelligence,,Defence Intelligence
http://test.linked.data.gov.au/def/crs-th/defence-research,,Defence Research
http://test.linked.data.gov.au/def/crs-th/defence-security,http://test.linked.data.gov.au/def/crs-th/defence-intelligence,Defence Security
http://test.linked.data.gov.au/def/crs-th/defence-service-home-schemes,,Defence Service Home Schemes
http://test.linked.data.gov.au/def/crs-th/demographic-surveys,http://test.linked.data.gov.au/def/crs-th/social-and-economic-research,Demographic Surveys
http://test.linked.data.gov.au/def/crs-th/dental-health,http://test.linked.data.gov.au/def/crs-th/dental-services,Dental Health
http://test.linked.data.gov.au/def/crs-th/dental-services,,Dental Services
http://test.linked.data.gov.au/def/crs-th/deportation,,Deportation
http://test.linked.data.gov.au/def/crs-th/deportations,,Deportations
http://test.linked.data.gov.au/def/crs-th/designs,http://test.linked.data.gov.au/def/crs-th/copyright,Designs
http://test.linked.data.gov.au/def/crs-th/diplomacy,http://test.linked.data.gov.au/def/crs-th/government-representation-overseas,Diplomacy
http://test.linked.data.gov.au/def/crs-th/diplomatic-corps,http://test.linked.data.gov.au/def/crs-th/government-representation-overseas,Diplomatic Corps
http://test.linked.data.gov.au/def/crs-th/diplomatic-protection,http://test.linked.data.gov.au/def/crs-th/protective-services,Diplomatic Protection
http://test.linked.data.gov.au/def/crs-th/disability-services,,Disability Services
http://test.linked.data.gov.au/def/crs-th/disarmament,http://test.linked.data.gov.au/def/crs-th/international-relations,Disarmament
http://test.linked.data.gov.au/def/crs-th/discrimination,http://test.linked.data.gov.au/def/crs-th/human-rights,Discrimination
http://test.linked.data.gov.au/def/crs-th/diseases,http://test.linked.data.gov.au/def/crs-th/health-services,Diseases
http://test.linked.data.gov.au/def/crs-th/disposals,http://test.linked.data.gov.au/def/crs-th/goods-and-services,Disposals
http://test.linked.data.gov.au/def/crs-th/division,http://test.linked.data.gov.au/def/crs-th/army-commands,Division
http://test.linked.data.gov.au/def/crs-th/drugs-manufacture,http://test.linked.data.gov.au/def/crs-th/pharmaceuticals-and-medical-aids,Drugs (Manufacture)
http://test.linked.data.gov.au/def/crs-th/earth-sciences,,Earth Sciences
http://test.linked.data.gov.au/def/crs-th/economic-research,http://test.linked.data.gov.au/def/crs-th/social-and-economic-research,Economic Research
http://test.linked.data.gov.au/def/crs-th/education,,Education
http://test.linked.data.gov.au/def/crs-th/elections,http://test.linked.data.gov.au/def/crs-th/electoral-matters,Elections
http://test.linked.data.gov.au/def/crs-th/electoral-matters,,Electoral Matters
http://test.linked.data.gov.au/def/crs-th/electricity-services,http://test.linked.data.gov.au/def/crs-th/public-utilities,Electricity Services
http://test.linked.data.gov.au/def/crs-th/electronic-security,http://test.linked.data.gov.au/def/crs-th/defence-intelligence,Electronic Security
http://test.linked.data.gov.au/def/crs-th/electronic-surveillance,http://test.linked.data.gov.au/def/crs-th/defence-intelligence,Electronic Surveillance
http://test.linked.data.gov.au/def/crs-th/embassies,http://test.linked.data.gov.au/def/crs-th/government-representation-overseas,Embassies
http://test.linked.data.gov.au/def/crs-th/emergency-services,,Emergency Services
http://test.linked.data.gov.au/def/crs-th/employment,,Employment
http://test.linked.data.gov.au/def/crs-th/enemy-aliens,http://test.linked.data.gov.au/def/crs-th/internees,Enemy Aliens
http://test.linked.data.gov.au/def/crs-th/enemy-property,http://test.linked.data.gov.au/def/crs-th/wartime-security,Enemy Property
http://test.linked.data.gov.au/def/crs-th/energy,,Energy
http://test.linked.data.gov.au/def/crs-th/engineering,http://test.linked.data.gov.au/def/crs-th/civil-engineering,Engineering
http://test.linked.data.gov.au/def/crs-th/engineers,http://test.linked.data.gov.au/def/crs-th/army-commands,Engineers
http://test.linked.data.gov.au/def/crs-th/enquiries,http://test.linked.data.gov.au/def/crs-th/committees-of-inquiry,Enquiries
http://test.linked.data.gov.au/def/crs-th/environment,,Environment
http://test.linked.data.gov.au/def/crs-th/environmental-monitoring,,Environmental Monitoring
http://test.linked.data.gov.au/def/crs-th/equal-employment,http://test.linked.data.gov.au/def/crs-th/equity-programs,Equal Employment
http://test.linked.data.gov.au/def/crs-th/equity-programs,,Equity Programs
http://test.linked.data.gov.au/def/crs-th/espionage,http://test.linked.data.gov.au/def/crs-th/internal-security,Espionage
http://test.linked.data.gov.au/def/crs-th/ethnic-affairs,http://test.linked.data.gov.au/def/crs-th/multiculturalism,Ethnic Affairs
http://test.linked.data.gov.au/def/crs-th/excise,,Excise
http://test.linked.data.gov.au/def/crs-th/expatriates,http://test.linked.data.gov.au/def/crs-th/government-representation-overseas,Expatriates
http://test.linked.data.gov.au/def/crs-th/expeditionary-forces,http://test.linked.data.gov.au/def/crs-th/defence-forces,Expeditionary Forces
http://test.linked.data.gov.au/def/crs-th/export-incentives,http://test.linked.data.gov.au/def/crs-th/exports-and-imports,Export Incentives
http://test.linked.data.gov.au/def/crs-th/export-insurance,http://test.linked.data.gov.au/def/crs-th/exports-and-imports,Export Insurance
http://test.linked.data.gov.au/def/crs-th/export-marketing,http://test.linked.data.gov.au/def/crs-th/exports-and-imports,Export Marketing
http://test.linked.data.gov.au/def/crs-th/export-support,http://test.linked.data.gov.au/def/crs-th/exports-and-imports,Export Support
http://test.linked.data.gov.au/def/crs-th/exports,http://test.linked.data.gov.au/def/crs-th/exports-and-imports,Exports
http://test.linked.data.gov.au/def/crs-th/exports-and-imports,,Exports And Imports
http://test.linked.data.gov.au/def/crs-th/expositions,,Expositions
http://test.linked.data.gov.au/def/crs-th/external-affairs,http://test.linked.data.gov.au/def/crs-th/foreign-policy,External Affairs
http://test.linked.data.gov.au/def/crs-th/external-security,,External Security
http://test.linked.data.gov.au/def/crs-th/extraditions,,Extraditions
http://test.linked.data.gov.au/def/crs-th/family-courts,http://test.linked.data.gov.au/def/crs-th/family-law,Family Courts
http://test.linked.data.gov.au/def/crs-th/family-law,,Family Law
http://test.linked.data.gov.au/def/crs-th/federal-capital-territory,,Federal Capital Territory
http://test.linked.data.gov.au/def/crs-th/federal-courts,http://test.linked.data.gov.au/def/crs-th/federal-law,Federal Courts
http://test.linked.data.gov.au/def/crs-th/federal-executive-council,http://test.linked.data.gov.au/def/crs-th/parliamentary-matters,Federal Executive Council
http://test.linked.data.gov.au/def/crs-th/federal-law,,Federal Law
http://test.linked.data.gov.au/def/crs-th/federal-legislature,http://test.linked.data.gov.au/def/crs-th/parliamentary-matters,Federal Legislature
http://test.linked.data.gov.au/def/crs-th/federal-police,http://test.linked.data.gov.au/def/crs-th/police-administration,Federal Police
http://test.linked.data.gov.au/def/crs-th/federation,http://test.linked.data.gov.au/def/crs-th/colonial-administration,Federation
http://test.linked.data.gov.au/def/crs-th/festivals,http://test.linked.data.gov.au/def/crs-th/national-events,Festivals
